smiles,temperature,ionic
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+]<sep>7.013428<sep>O=C1OCCO1<sep>46.49329<sep>COC(=O)OC<sep>46.49329<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,51.28706,4.14694
F[P-](F)(F)(F)(F)F.[Li+]<sep>14.18902<sep>O=C1OCCO1<sep>24.57194<sep>COC(=O)OC<sep>32.02934<sep>COC(C)=O<sep>29.2097<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,3.939704
F[As-](F)(F)(F)(F)F.[Li+]<sep>6.322764<sep>O=C1OCCO1<sep>7.113487<sep>CC1COC(=O)O1<sep>5.574046<sep>ClCCl<sep>69.30995<sep>C1CCOC1<sep>11.67976<sep>O<sep>0<sep>,0.0,3.93852
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>9.406109<sep>COCCOC<sep>90.59389<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-59.2087,3.057135
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>1.255954<sep>CC1COC(=O)O1<sep>98.74405<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.088903
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.893941<sep>CC1COC(=O)O1<sep>60.34152<sep>CCOC(=O)OCC<sep>34.76453<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8,3.08463
F[P-](F)(F)(F)(F)F.[Li+]<sep>11.55211<sep>O=C1OCCO1<sep>26.39065<sep>COC(=O)OC<sep>51.60002<sep>COC(C)=O<sep>10.45722<sep>O<sep>0.0<sep>O<sep>0<sep>,30.0,4.154097
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>1.835626<sep>CC1COC(=O)O1<sep>76.11549<sep>C1COCCO1<sep>22.04888<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.420593
F[P-](F)(F)(F)(F)F.[Li+]<sep>13.9212<sep>CC1COC(=O)O1<sep>46.1748<sep>CCOC(=O)OCC<sep>39.904<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.578066
O=S(=O)([O-])C(F)(F)F.[Li+]<sep>8.488609<sep>O=C1OCCO1<sep>15.91698<sep>CC1COC(=O)O1<sep>12.47237<sep>CC1CCCO1<sep>63.12204<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,3.127105
F[P-](F)(F)(F)(F)F.[Li+]<sep>8.843758<sep>O=C1OCCO1<sep>33.4755<sep>COC(=O)OC<sep>32.72629<sep>CCOC(=O)OCC<sep>24.95445<sep>O<sep>0.0<sep>O<sep>0<sep>,30.53181,2.121484
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.520438<sep>CC1COC(=O)O1<sep>87.11467<sep>CCOC(=O)OCC<sep>8.364889<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.517196
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.013758<sep>CC1COC(=O)O1<sep>42.67152<sep>CCOC(=O)OCC<sep>55.31472<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.343834
F[As-](F)(F)(F)(F)F.[Li+]<sep>18.31768<sep>O=C1OCCO1<sep>45.79662<sep>CC1COC(=O)O1<sep>35.8857<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,60.0,3.812913
F[B-](F)(F)F.[Li+]<sep>5.198477<sep>CC1COC(=O)O1<sep>86.49604<sep>CCOC(=O)OCC<sep>8.305487<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.174925
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.324201<sep>CC1COC(=O)O1<sep>73.41049<sep>C1COCCO1<sep>21.26531<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.336046
F[B-](F)(F)F.[Li+]<sep>4.577164<sep>CC1COC(=O)O1<sep>51.18717<sep>CCOC(=O)OCC<sep>44.23566<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.483926
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>1.140344<sep>CC1COC(=O)O1<sep>87.58368<sep>C1COCCO1<sep>11.27598<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8,2.79357
F[B-](F)(F)F.[Li+]<sep>10.74327<sep>CC1COC(=O)O1<sep>47.87952<sep>CCOC(=O)OCC<sep>41.37721<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.53077
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>9.95829<sep>CC1COC(=O)O1<sep>90.04171<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,31.74323,3.473333
F[P-](F)(F)(F)(F)F.[Li+]<sep>2.877058<sep>CC1COC(=O)O1<sep>97.12294<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.905955
F[As-](F)(F)(F)(F)F.[Li+]<sep>9.966632<sep>COCCOC<sep>23.99813<sep>O=S1(=O)CCCC1<sep>52.25079<sep>COCCOCCOCCOC<sep>13.78445<sep>O<sep>0.0<sep>O<sep>0<sep>,-20.0,2.986772
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.347447<sep>CC1COC(=O)O1<sep>60.05379<sep>CCOC(=O)OCC<sep>34.59876<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.871679
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.186188<sep>CN(C)C=O<sep>92.81381<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-20.0,3.931966
F[B-](F)(F)F.[Li+]<sep>6.143776<sep>O=C1OCCO1<sep>45.68793<sep>CC1COC(=O)O1<sep>48.16829<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.249191
F[P-](F)(F)(F)(F)F.[Li+]<sep>5.607051<sep>CC1COC(=O)O1<sep>50.63472<sep>CCOC(=O)OCC<sep>43.75823<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.717014
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.76678<sep>O=C1OCCO1<sep>21.1741<sep>CC1COC(=O)O1<sep>73.05912<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.813211
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.41988950276243<sep>O=c1occo1<sep>0.0<sep>O=C1OCCO1<sep>74.5635359116022<sep>CCOC(=O)OC<sep>21.01657458563536<sep>O<sep>0.0<sep>O<sep>0<sep>,10.0,3.787388
[Li+].[O-][Cl+3]([O-])([O-])[O-]<sep>3.429525<sep>CS(C)=O<sep>96.57048<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,35.43245,3.889146
F[P-](F)(F)(F)(F)F.[Li+]<sep>16.96228<sep>CC1COC(=O)O1<sep>60.59515<sep>CCOC(=O)OCC<sep>22.44257<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.608312
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.712321<sep>CC1COC(=O)O1<sep>94.28768<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.466743
F[P-](F)(F)(F)(F)F.[Li+]<sep>16.25382<sep>CC1COC(=O)O1<sep>27.76313<sep>CCOC(=O)OCC<sep>55.98305<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-49.3,1.940267
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>7.315779<sep>CC1COC(=O)O1<sep>92.68422<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.883435
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>8.716084<sep>CC1COC(=O)O1<sep>91.28392<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8,2.411728
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.815252<sep>CC1COC(=O)O1<sep>30.89216<sep>CCOC(=O)OCC<sep>62.29259<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.96539
F[P-](F)(F)(F)(F)F.[Li+]<sep>8.338819<sep>O=C1OCCO1<sep>62.54446<sep>COCCOCCOC<sep>29.11673<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8851,2.319593
F[P-](F)(F)(F)(F)F.[Li+]<sep>15.44831<sep>O=C1OCCO1<sep>27.40509<sep>CC1COC(=O)O1<sep>23.63964<sep>CCOC(=O)OC<sep>30.90914<sep>O=P(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F<sep>2.597821<sep>O<sep>0<sep>,10.0,3.498311
F[P-](F)(F)(F)(F)F.[Li+]<sep>8.915655<sep>CC1COC(=O)O1<sep>48.8599<sep>CCOC(=O)OCC<sep>42.22445<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.471878
F[As-](F)(F)(F)(F)F.[Li+]<sep>4.43243<sep>O=C1OCCO1<sep>16.62249<sep>CC1COC(=O)O1<sep>13.02519<sep>CC1CCCO1<sep>65.91988<sep>O<sep>0.0<sep>O<sep>0<sep>,40.0,4.072985
F[P-](F)(F)(F)(F)F.[Li+]<sep>18.45473<sep>CC1COC(=O)O1<sep>59.50607<sep>CCOC(=O)OCC<sep>22.0392<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.516271
F[P-](F)(F)(F)(F)F.[Li+]<sep>11.85553<sep>O=C1OCCO1<sep>17.95028<sep>COC(=O)OC<sep>70.19418<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,30.0,4.09237
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.945639<sep>CC1COC(=O)O1<sep>31.51196<sep>CCOC(=O)OCC<sep>63.5424<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.680517
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>0.397507<sep>CC1COC(=O)O1<sep>72.68297<sep>CCOC(=O)OCC<sep>26.91952<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,2.760627
F[B-](F)(F)F.[Li+]<sep>5.408105<sep>O=C1OCCO1<sep>31.39736<sep>CC1COC(=O)O1<sep>63.19453<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.877148
F[P-](F)(F)(F)(F)F.[Li+]<sep>20.63019<sep>CC1COC(=O)O1<sep>34.56435<sep>CCOC(=O)OCC<sep>44.80546<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.772248
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+]<sep>7.013428<sep>O=C1OCCO1<sep>46.49329<sep>COC(=O)OC<sep>46.49329<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,32.91867,4.004942
F[P-](F)(F)(F)(F)F.[Li+]<sep>13.16564<sep>CC1COC(=O)O1<sep>79.22687<sep>CCOC(=O)OCC<sep>7.60749<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.215997
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.887025<sep>CC1COC(=O)O1<sep>52.09381<sep>CCOC(=O)OCC<sep>45.01917<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.784365
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.16651<sep>CC1COC(=O)O1<sep>32.43328<sep>CCOC(=O)OCC<sep>65.40021<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.690015
F[P-](F)(F)(F)(F)F.[Li+]<sep>5.827447<sep>O=C1OCCO1<sep>31.49098<sep>CC1COC(=O)O1<sep>27.16412<sep>CCOC(=O)OC<sep>35.51745<sep>O<sep>0.0<sep>O<sep>0<sep>,50.0,4.122873
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.685172<sep>CC1COC(=O)O1<sep>50.05639<sep>CCOC(=O)OCC<sep>43.25844<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,3.168203
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>8.408243<sep>O=C1OCCO1<sep>39.92839<sep>CC1COC(=O)O1<sep>51.66336<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.673637
F[As-](F)(F)(F)(F)F.[Li+]<sep>10.25531<sep>O=C1OCCO1<sep>19.22973<sep>CC1COC(=O)O1<sep>15.06819<sep>CC1CCCO1<sep>25.4198<sep>COCC(C)OC(C)COC<sep>30.02696<sep>O<sep>0<sep>,20.0,3.993436
F[P-](F)(F)(F)(F)F.[Li+]<sep>9.280127<sep>O=C1OCCO1<sep>49.1468<sep>CCOC(=O)OC<sep>41.57308<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-20.0,3.355536
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.345747<sep>CC1COC(=O)O1<sep>97.65425<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.37787
F[B-](F)(F)F.[Li+]<sep>7.397697<sep>CC1COC(=O)O1<sep>76.15017<sep>CCOC(=O)OCC<sep>16.45214<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.58529
F[B-](F)(F)F.[Li+]<sep>16.62551<sep>CC1COC(=O)O1<sep>52.89825<sep>CCOC(=O)OCC<sep>30.47624<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,2.945671
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.226304<sep>O=C1OCCO1<sep>16.26572<sep>CC1COC(=O)O1<sep>79.50797<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.892871
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.955253<sep>O=C1OCCO1<sep>52.16716<sep>CC1COC(=O)O1<sep>40.87759<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-50.0,1.69897
F[B-](F)(F)F.[Li+]<sep>6.211048<sep>CC1COC(=O)O1<sep>40.84366<sep>CCOC(=O)OCC<sep>52.94529<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.60718
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+]<sep>7.013428<sep>O=C1OCCO1<sep>46.49329<sep>COC(=O)OC<sep>46.49329<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.6508,3.570389
F[P-](F)(F)(F)(F)F.[Li+]<sep>13.55952<sep>O=C1OCCO1<sep>42.07805<sep>CC1COC(=O)O1<sep>44.36243<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,4.016296
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.955975<sep>O=C1OCCO1<sep>10.84556<sep>CC1COC(=O)O1<sep>84.19846<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.867021
F[B-](F)(F)F.[Li+]<sep>3.046504<sep>CC1COC(=O)O1<sep>88.45948<sep>CCOC(=O)OCC<sep>8.494019<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.149649
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.333721<sep>CC1COC(=O)O1<sep>78.66978<sep>CCOC(=O)OCC<sep>16.99649<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.88584
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.505497<sep>CC1COC(=O)O1<sep>78.52853<sep>CCOC(=O)OCC<sep>16.96598<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.845656
F[P-](F)(F)(F)(F)F.[Li+]<sep>7.013428<sep>O=C1OCCO1<sep>46.49329<sep>COC(=O)OC<sep>46.49329<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.825565,3.958002
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>3.310472<sep>O=C1OCCO1<sep>11.03333<sep>CC1COC(=O)O1<sep>85.6562<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.457137
F[B-](F)(F)F.[Li+]<sep>3.182501<sep>CC1COC(=O)O1<sep>88.33539<sep>CCOC(=O)OCC<sep>8.482105<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.621927
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.336653<sep>O=C1OCCO1<sep>60.73606<sep>CC1COC(=O)O1<sep>34.92729<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.231949
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+]<sep>4.935158<sep>COCCOC<sep>95.06484<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-15.0227,3.828729
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>6.967791<sep>CC1COC(=O)O1<sep>67.88844<sep>CCOC(=O)OCC<sep>25.14377<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.281457
F[P-](F)(F)(F)(F)F.[Li+]<sep>7.650353<sep>CC1COC(=O)O1<sep>67.39035<sep>CCOC(=O)OCC<sep>24.9593<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,3.031812
F[B-](F)(F)F.[Li+]<sep>16.86728<sep>CC1COC(=O)O1<sep>44.59445<sep>CCOC(=O)OCC<sep>38.53827<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.134292
F[B-](F)(F)F.[Li+]<sep>7.538883<sep>O=C1OCCO1<sep>30.6901<sep>CC1COC(=O)O1<sep>61.77101<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,2.74525
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.892468<sep>CC1COC(=O)O1<sep>31.52959<sep>CCOC(=O)OCC<sep>63.57794<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.745463
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.945639<sep>CC1COC(=O)O1<sep>31.51196<sep>CCOC(=O)OCC<sep>63.5424<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.416641
F[B-](F)(F)F.[Li+]<sep>11.81743<sep>CC1COC(=O)O1<sep>55.94881<sep>CCOC(=O)OCC<sep>32.23376<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8,2.855911
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>1.942442<sep>CC1COC(=O)O1<sep>80.63622<sep>CCOC(=O)OCC<sep>17.42134<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.061971
F[P-](F)(F)(F)(F)F.[Li+]<sep>8.949034<sep>CC1COC(=O)O1<sep>39.65131<sep>CCOC(=O)OCC<sep>51.39966<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-79.0,1.059942
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.062382739212008<sep>O=c1occo1<sep>31.06238273921201<sep>O=C1OCCO1<sep>40.22045028142589<sep>CCOC(=O)OC<sep>22.65478424015009<sep>O<sep>0.0<sep>O<sep>0<sep>,40.0,4.09377
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.417045<sep>CC1COC(=O)O1<sep>97.58295<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.129995
F[P-](F)(F)(F)(F)F.[Li+]<sep>5.842246<sep>CC1COC(=O)O1<sep>31.21472<sep>CCOC(=O)OCC<sep>62.94303<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8,3.317646
F[P-](F)(F)(F)(F)F.[Li+]<sep>8.491<sep>CC1COC(=O)O1<sep>91.509<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,4.015779
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.115663<sep>CC1COC(=O)O1<sep>68.51026<sep>CCOC(=O)OCC<sep>25.37408<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,4.079987
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.728354<sep>O=C1OCCO1<sep>21.85683<sep>CC1COC(=O)O1<sep>75.41482<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.626376
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.790597<sep>CC1COC(=O)O1<sep>54.844<sep>C1COCCO1<sep>42.3654<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.801217
F[P-](F)(F)(F)(F)F.[Li+]<sep>9.259830377794913<sep>O=c1occo1<sep>0.0<sep>O=C1OCCO1<sep>57.97224363916731<sep>CCOC(=O)OC<sep>32.76792598303778<sep>O<sep>0.0<sep>O<sep>0<sep>,10.0,3.804303
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+]<sep>4.080151<sep>CC1COC(=O)O1<sep>95.91985<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,76.41336,3.766244
F[P-](F)(F)(F)(F)F.[Li+]<sep>17.62184<sep>CC1COC(=O)O1<sep>35.87444<sep>CCOC(=O)OCC<sep>46.50373<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.048485
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>9.152861<sep>CC1COC(=O)O1<sep>90.84714<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,2.933942
F[P-](F)(F)(F)(F)F.[Li+]<sep>5.211658<sep>O=C1OCCO1<sep>26.63176<sep>CC1COC(=O)O1<sep>22.97256<sep>CCOC(=O)OC<sep>30.03693<sep>O=P(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F<sep>15.14709<sep>O<sep>0<sep>,60.0,3.885818
F[B-](F)(F)F.[Li+]<sep>15.49897<sep>O=C1OCCO1<sep>41.13395<sep>CC1COC(=O)O1<sep>43.36708<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,1.942634
O=C1CC(=O)O[B-]2(O1)OC(=O)CC(=O)O2.[Li+]<sep>3.429525<sep>CS(C)=O<sep>96.57048<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,89.79896,4.171515
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.963769<sep>CC#N<sep>95.03623<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,51.78766,4.496552
F[B-](F)(F)F.[Li+]<sep>12.881<sep>CC1COC(=O)O1<sep>79.48657<sep>CCOC(=O)OCC<sep>7.632427<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.719916
F[P-](F)(F)(F)(F)F.[Li+]<sep>10.21043<sep>CC1COC(=O)O1<sep>65.52219<sep>CCOC(=O)OCC<sep>24.26739<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.884965
F[B-](F)(F)F.[Li+]<sep>15.66783<sep>CC1COC(=O)O1<sep>36.72538<sep>CCOC(=O)OCC<sep>47.60679<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.468741
F[P-](F)(F)(F)(F)F.[Li+]<sep>5.679529<sep>CC1COC(=O)O1<sep>68.82852<sep>CCOC(=O)OCC<sep>25.49195<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-69.0,1.541953
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.006796<sep>CC1COC(=O)O1<sep>55.28621<sep>C1COCCO1<sep>42.707<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.573505
F[B-](F)(F)F.[Li+]<sep>15.21878<sep>CC1COC(=O)O1<sep>61.86744<sep>CCOC(=O)OCC<sep>22.91378<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,2.424394
F[B-](F)(F)F.[Li+]<sep>4.879142<sep>CC1COC(=O)O1<sep>78.22127<sep>CCOC(=O)OCC<sep>16.89959<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.415985
F[As-](F)(F)(F)(F)F.[Li+]<sep>8.928599<sep>CC1CCCO1<sep>44.26257<sep>O=S1(=O)CCCC1<sep>46.80883<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-30.0,3.093422
F[B-](F)(F)F.[Li+]<sep>5.326439<sep>O=C1OCCO1<sep>31.42447<sep>CC1COC(=O)O1<sep>63.24909<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.580394
F[As-](F)(F)(F)(F)F.[Li+]<sep>10.08226<sep>O=C1OCCO1<sep>50.41395<sep>CC1COC(=O)O1<sep>39.50379<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-20.0,2.623249
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.385275<sep>O=C1OCCO1<sep>32.40071<sep>CC1COC(=O)O1<sep>65.21401<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.003677
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+]<sep>3.429525<sep>CS(C)=O<sep>96.57048<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,109.4726,4.054183
F[As-](F)(F)(F)(F)F.[Li+]<sep>9.07746<sep>O=S1(=O)CCCC1<sep>63.45233<sep>COCCOCCOCCOCCOC<sep>27.47021<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,80.0,3.899273
