,log(cond) (uS/cm),conc1,conc2,conc3,conc4,conc5,conc6,smiles1,smiles2,smiles3,smiles4,smiles5,smiles6,temperature ( C )
4677,3.819313,9.477635,39.89801,50.62435,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,10.0
9605,3.155157,6.468545,68.28679,25.24466,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-0.2
8257,2.935957,12.11956,87.88044,0.0,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,-10.0
4826,3.069783,5.211658,26.63176,22.97256,30.03693,15.14709,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,O,-20.0
5331,3.682793,11.16576,26.46954,22.83263,29.85397,9.6781,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,O,20.0
9041,3.754024,2.216764,62.0401,35.74313,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
590,3.792733,7.004854,47.02378,45.97136,0.0,0.0,0,[Li+].C(#N)C1=C(N=C([N-]1)C(F)(F)F)C#N,C1COC(=O)O1,COC(=O)OC,O,O,O,14.93151
9618,3.915989,7.371816,67.62732,25.00086,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,59.0
9183,3.429987,1.255954,98.74405,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,49.2
8666,3.349745,6.062704,59.59999,34.33731,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
10583,3.204413,1.690539,42.81228,55.49719,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-0.2
1162,3.90993,12.85544,87.14456,0.0,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,49.2
5584,1.8,9.95829,90.04171,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,-26.2273
7514,3.301239,3.199839,51.926,44.87416,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,19.5
4983,4.033766,7.921854,28.74077,24.7918,32.4156,6.129978,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,O,50.0
7362,3.369409,4.551122,41.56653,53.88234,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
3841,3.428933,16.92485,75.797,7.278149,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
1179,3.930643,8.491,91.509,0.0,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,39.3
4725,3.033984,10.36651,48.55825,41.07523,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,-30.0
1108,3.547159,15.30268,61.80622,22.89111,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,20.0
10585,3.383349,1.690539,42.81228,55.49719,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,19.5
90,3.57978359661681,13.51351351351351,43.24324324324324,0.0,43.24324324324324,0.0,0,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,COC(=O)CC(F)(F)F,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,C(C(F)(F)F)OC(C(F)F)(F)F,O,O,20.0
7215,2.735534,8.876532,66.49557,24.6279,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-39.4
5626,1.613333,4.080151,95.91985,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,-54.1079
1004,2.267862,12.6342,63.75348,23.61231,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-40.0
7067,3.821896,6.547942,50.13,43.32206,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,19.5
12422,3.539076,13.50659,86.49341,0.0,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CCOC(=O)OC,O,O,O,O,0.0
12977,4.111599,10.65631,44.6932,44.65049,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1CCS(=O)(=O)C1,COCCOCCOC,O,O,O,80.0
1796,3.655042,13.49941,63.12211,23.37847,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,19.5
4560,2.563142,13.72194,29.01315,57.26491,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,-40.0
9914,3.218242,1.2871,52.95204,45.76085,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
7990,2.470419,3.869393,31.86875,64.26185,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-39.4
1807,3.139879,18.45473,59.50607,22.0392,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
11780,2.746743,7.225244,61.99082,30.78393,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,-39.4
631,3.897993,6.24969,93.75031,0.0,0.0,0.0,0,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C1COC(=O)O1,O,O,O,O,24.85
6051,3.530474,9.406109,90.59389,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,COCCOC,O,O,O,O,-35.0548
12676,4.015779,8.435653,18.98122,14.87347,28.43647,29.27319,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,COCCOC,CC1CCCO1,O,0.0
13530,3.995196,11.10039,58.1946,30.70501,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1CCS(=O)(=O)C1,COCCOCCOCCOC,O,O,O,80.0
1232,3.109916,12.85544,87.14456,0.0,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,-0.2
10296,3.180736,3.449848,96.55015,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,-0.2
13189,3.792392,8.790566,32.96637,46.08518,12.15788,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,C1CCS(=O)(=O)C1,COCCOCCOCCOC,O,O,40.0
9471,3.622596,3.932625,87.65099,8.416387,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,29.4
1597,3.380211,16.97405,68.27519,14.75076,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,19.5
6543,3.650142,12.38279,29.04643,58.57078,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
6650,3.496379,18.46914,27.06208,54.46877,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,39.3
3000,2.969172,6.990809,49.89243,43.11676,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-19.8
128,4.015961667746603,9.410654059092748,16.37981207136425,18.9969362576474,3.213967736500346,51.99862987539525,0,[Li+].F[P-](F)(F)(F)(F)F,CCCC(=O)OC,C1COC(=O)O1,CCOC(=O)OC,COC(=O)OC,O,20.0
7843,3.335372,10.4506,65.34693,24.20248,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
10783,3.490542,6.656829,20.9741,72.36907,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,19.5
11725,2.89801,2.759651,64.97467,32.26568,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,-39.4
4553,3.096745,4.189567,32.21865,63.59179,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,-40.0
2361,3.960804,4.7381,41.48511,53.77679,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
5879,3.385819,2.034301,97.9657,0.0,0.0,0.0,0,[Li+].[B-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)(F)F,COCCOC,O,O,O,O,-36.159
11793,3.764472,8.142861,61.37768,30.47945,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,19.5
6960,4.01413,9.042585,39.61057,51.34684,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
8797,3.629647,3.637481,61.17995,35.18256,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,19.5
10607,3.473595,2.374848,42.51427,55.11088,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,19.5
1719,-0.12228,11.55033,72.73531,15.71436,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-69.0
13553,3.745075,8.488609,15.91698,12.47237,63.12204,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CC1CCCO1,O,O,-10.0
9613,3.291995,7.371816,67.62732,25.00086,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,9.7
2794,3.167843,4.470596,41.6016,53.9278,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
9742,3.711826,7.602199,30.66909,61.72871,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,39.3
13594,3.363612,8.488609,15.91698,12.47237,63.12204,0.0,0,[Li+].C(F)(F)(F)S(=O)(=O)[O-],C1COC(=O)O1,CC1COC(=O)O1,CC1CCCO1,O,O,40.0
7353,3.425351,3.747896,41.91633,54.33578,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
6996,2.659624,15.95224,36.60152,47.44624,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-29.5
13056,3.136721,3.924215,17.6599,78.41588,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-20.0
8936,3.812554,6.575322,40.72743,52.69724,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,49.2
11156,3.348808,2.271172,80.36589,17.36294,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
6145,3.40038,7.278161,76.24847,16.47337,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-10.0
7797,3.165156,6.750896,68.04671,25.20239,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-10.0
7881,3.68216,13.88486,62.84084,23.2743,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
7932,3.554687,5.814478,15.996,78.18953,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,19.5
3940,3.577086,8.669496,57.94607,33.38444,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
5848,2.80737,7.840401,92.1596,0.0,0.0,0.0,0,[Li+].[B-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,2.54161
13066,3.190332,7.470706,42.02495,32.93027,17.57408,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CC1=CC=CC=C1,O,O,-20.0
2977,2.834876,5.467388,50.70964,43.82298,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-29.5
9892,3.056561,0.776257,53.22607,45.99767,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,9.7
8988,2.659311,1.103211,62.74661,36.15018,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-29.5
3608,3.542184,9.990469,74.01804,15.99149,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
985,3.373988,9.78968,48.39105,41.81927,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,20.0
4485,3.269291,7.162373,21.17848,71.65915,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,-30.0
9450,3.670047,2.960475,88.53797,8.501556,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
10856,3.839288,3.280158,51.92732,44.79252,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,59.0
1887,2.862787,4.862049,69.42506,25.71289,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-39.4
13414,2.20412,11.74781,61.58877,26.66342,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1CCS(=O)(=O)C1,COCCOCCOCCOCCOC,O,O,O,-20.0
4019,3.590409,16.86603,52.74565,30.38832,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
407,4.08611,11.35709927656236,0.0,29.85269763793254,58.7902030855051,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1=COC(=O)O1,C1COC(=O)O1,CCOC(=O)OC,O,O,50.0
2142,1.281942,3.395604,61.29217,35.31223,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-79.0
11908,4.179828,9.216478,42.05459,48.72893,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,59.0
9673,3.364587,3.463733,32.04274,64.49352,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,9.7
6937,3.92558,6.706964,40.6277,52.66534,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
3583,3.381853,8.214898,75.47815,16.30695,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
2885,3.4244,12.04786,38.30182,49.65032,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
8909,2.661901,5.045275,41.39444,53.56028,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-19.8
7018,3.098723,2.815167,52.13235,45.05248,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-29.5
6494,2.967539,6.810407,30.89376,62.29583,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-39.4
9985,3.81625,3.278936,51.88357,44.83749,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
12287,4.196756,10.1578,45.42947,44.41273,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,COC(=O)OC,O,O,O,50.0
836,4.109022,8.936256,53.62038,37.44336,0.0,0.0,0,[Li+].[O-]Cl(=O)(=O)=O,C1COC(=O)O1,COCCOCCOC,O,O,O,40.0
3852,3.377226,18.33466,74.5107,7.154636,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
13008,1.30103,10.30089,15.45215,48.60283,25.64414,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,C1CCS(=O)(=O)C1,COCCOCCOCCOC,O,O,-50.0
1214,2.67961,19.17657,80.82343,0.0,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,9.7
11231,3.076874,5.468021,77.73701,16.79497,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-10.0
2580,3.946992,7.935035,30.52093,61.54403,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
6252,2.701787,6.331425,85.46234,8.20623,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-39.4
2343,0.778585,8.915655,48.8599,42.22445,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-79.0
11574,3.804966,6.2628,93.7372,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,49.2
8306,3.652855,5.105047,78.0355,16.85946,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
8004,2.874341,4.771782,31.5696,63.65862,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-10.0
4934,3.96439,3.934795,29.98527,25.8653,33.81922,6.395411,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,O,60.0
13320,3.428135,7.840401,92.1596,0.0,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,0.0
12148,3.853067,11.55211,26.39065,51.60002,10.45722,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,COC(=O)OC,CC(=O)OC,O,O,0.0
5667,3.606679,15.46268,84.53732,0.0,0.0,0.0,0,[Li+].[B-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,204.2734
12874,4.131619,7.186188,92.81381,0.0,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,CN(C)C=O,O,O,O,O,0.0
4994,4.098754,8.954521,28.41844,24.51375,32.05206,6.061229,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,O,60.0
4602,3.867776,5.722825,31.70305,62.57413,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,20.0
13225,4.229682,7.552071,16.99306,75.45487,0.0,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,80.0
1742,4.117603,10.21043,65.52219,24.26739,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
13570,4.286681,6.955253,52.16716,40.87759,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,80.0
5776,3.236388,4.080151,95.91985,0.0,0.0,0.0,0,[Li+].[B-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,15.38273
4125,2.372414,7.840401,92.1596,0.0,0.0,0.0,0,[Li+].C(F)(F)(F)S(=O)(=O)[O-],CC1COC(=O)O1,O,O,O,O,-21.1341
12992,2.70757,6.259681,14.08503,11.03687,68.61843,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,C(Cl)Cl,O,O,-60.0
1878,1.256477,16.96228,60.59515,22.44257,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-39.4
2345,1.173769,6.685172,50.05639,43.25844,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-79.0
3831,3.582281,15.11464,77.44862,7.436739,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
5928,3.175551,5.864307,94.13569,0.0,0.0,0.0,0,[Li+].[B-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)(F)F,COCCOC,O,O,O,O,-36.1418
9714,2.761676,5.853253,31.2496,62.89714,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,C1COC(=O)O1,CC1COC(=O)O1,O,O,O,-19.8
9072,3.729754,3.271864,61.37068,35.35746,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,39.3
5501,2.927516,0.67357,99.32643,0.0,0.0,0.0,0,[Li+].[B-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)(F)F,CC1COC(=O)O1,O,O,O,O,25.0
2115,2.051538,7.937811,58.41029,33.65189,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-59.2
8550,3.719916,12.881,79.48657,7.632427,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,59.0
13525,4.034227,7.709679,24.18165,53.89141,14.21726,0.0,0,[Li+].F[As-](F)(F)(F)(F)F,CC1=CC=CC=C1,C1CCS(=O)(=O)C1,COCCOCCOCCOC,O,O,80.0
5183,4.112742,6.502578,30.80271,26.57042,34.74118,1.383107,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,O,50.0
1365,4.027757,6.324924,85.46828,8.2068,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,49.2
9229,2.194023,3.176055,96.82395,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,-39.4
4757,3.790596,10.36651,48.55825,41.07523,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,10.0
4022,2.547702,18.19512,51.90238,29.9025,0.0,0.0,0,[Li+].[B-](F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-19.8
5563,3.946667,9.95829,90.04171,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,74.61108
4387,3.928768,3.429525,96.57048,0.0,0.0,0.0,0,[Li+].[O-]Cl(=O)(=O)=O,CS(=O)C,O,O,O,O,40.16593
11304,3.259837,1.049993,76.72466,22.22534,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O1CCOCC1,O,O,O,9.7
514,1.488655,8.843758,33.4755,32.72629,24.95445,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,COC(=O)OC,CCOC(=O)OCC,O,O,-49.6532
928,3.576253,13.11753,79.27076,7.611704,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,20.0
4509,3.62384,13.78997,19.66656,66.54347,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,O,O,O,0.0
911,2.625044,6.329839,85.46379,8.206369,0.0,0.0,0,[Li+].F[P-](F)(F)(F)(F)F,CC1COC(=O)O1,CCOC(=O)OCC,O,O,O,-40.0
5636,3.54,7.840401,92.1596,0.0,0.0,0.0,0,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,CC1COC(=O)O1,O,O,O,O,27.20798
